"Incident Date",State,"City Or County",Address,"# Killed","# Injured",Operations
"February 1, 2018",Massachusetts,Brockton,"239 Oak St",0,1,N/A
"February 1, 2018",Ohio,Cincinnati,"Ronald Reagan Cross County Hwy and I-75",0,1,N/A
"February 1, 2018",Virginia,Hampton,"Jacklyn Cir",0,1,N/A
"February 1, 2018","South Carolina",Sumter,"800 block of Broad St",0,1,N/A
"February 1, 2018",Texas,"Texarkana (Wake Village)","300 block of W Greenfield Dr",0,1,N/A
"February 1, 2018",Louisiana,"New Orleans","1900 block of Jo Ann Place",0,1,N/A
"February 1, 2018",California,"Los Angeles","1575 W 2nd St",0,2,N/A
"February 1, 2018",Louisiana,Marrero,"Acre Road and Garden Road",0,1,N/A
"February 1, 2018",Kentucky,Paducah,"Cook St",0,1,N/A
"February 1, 2018",Arizona,"Gila Bend",N/A,0,1,N/A
"February 1, 2018",Iowa,"Council Bluffs","611 E Broadway",0,1,N/A
"February 1, 2018","North Carolina",Barnardsville,"Town Branch Rd",0,1,N/A
"February 1, 2018","North Carolina",Charlotte,"7135 Albemarle Rd",0,1,N/A
"February 1, 2018",Illinois,Peoria,"2700 SW Jefferson",1,1,N/A
"February 1, 2018",California,Planada,"Plainsburg Rd and CA-140",2,1,N/A
"February 1, 2018",Kentucky,Louisville,"Carey Ave and Bonnie Lane",2,1,N/A
"February 1, 2018",Virginia,Portsmouth,"200 block of Truxton Ave.",0,1,N/A
"February 1, 2018","North Carolina",Charlotte,"2900 block of Forestbrook Dr",0,1,N/A
"February 1, 2018","New Mexico",Clovis,"801 Mitchell St",0,1,N/A
"February 1, 2018",Tennessee,"Cumberland Furnace","5000 block of Louise Rd",0,1,N/A
"February 1, 2018","New Mexico","Santa Fe","NM 502 and NM 30",0,1,N/A
"February 1, 2018","North Carolina",Fayetteville,"5320 Murchison Rd",0,1,N/A
"February 1, 2018",Pennsylvania,Philadelphia,"Webster St and 52nd St",0,3,N/A
"February 1, 2018",Nevada,"Las Vegas","1400 S Lamb Blvd",0,2,N/A
"February 1, 2018","District of Columbia",Washington,"4831 New Hampshire Ave NW",0,2,N/A
"February 1, 2018",Florida,Tallahassee,"2752 W Pensacola St",0,1,N/A
"February 1, 2018","New Jersey",Paterson,"50 Clinton St",0,2,N/A
"February 1, 2018",Arizona,Phoenix,"67th Ave and Encanto Blvd",0,1,N/A
"February 1, 2018",Florida,"Vero Beach","300 block of 14th Pl SW",0,1,N/A
"February 1, 2018",Michigan,Taylor,"24420 Pennsylvania Rd",2,1,N/A
"February 1, 2018",Michigan,Detroit,"20000 block of Burt Rd",0,2,N/A
"February 1, 2018",Missouri,"Saint Louis","N Broadway and Riverview Blvd",0,2,N/A
"February 1, 2018",Illinois,Chicago,"2600 W 64th St",0,1,N/A
"February 1, 2018",Illinois,Rockford,"1200 Crosby St",0,2,N/A
"February 1, 2018",Alabama,"Birmingham (Ensley)","1300 block of 45th St",0,1,N/A
"February 1, 2018",Connecticut,"New Haven","1st Ave",0,1,N/A
"February 1, 2018",Pennsylvania,Bethlehem,"1515 Irene St",0,1,N/A
"February 1, 2018",Massachusetts,Boston,"Humbolt Ave",0,1,N/A
"February 1, 2018",Washington,"Seattle (Burien)","138 SW 148th St",0,1,N/A
"February 1, 2018",Alabama,Montgomery,"100 block of Clover Ln",0,1,N/A
"February 1, 2018",Massachusetts,Springfield,"817 State St",0,1,N/A
"February 1, 2018",Alabama,Vernon,N/A,0,1,N/A
"February 1, 2018",Mississippi,Burnsville,"CR 302",0,1,N/A
"February 1, 2018",Massachusetts,Chicopee,"33 School St",0,1,N/A
"February 1, 2018",Louisiana,Vidalia,"Ralphs Rd",0,1,N/A
"February 1, 2018",Oklahoma,Tulsa,"E 91st St and S Mingo Rd",0,1,N/A
